Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
2.86764	11	0	28	LastDelay	0.0676352	67635.2	1	3
2.86764	11	0	28	FullDelay	0.0676352	67635.2	1	3
2.96264	6	0	29	LastDelay	0.0626352	62635.2	1	3
2.96264	6	0	29	FullDelay	0.0626352	62635.2	1	3
2.96264	7	0	29	LastDelay	0.0626352	62635.2	1	3
2.96264	7	0	29	FullDelay	0.0626352	62635.2	1	3
2.96264	8	0	29	LastDelay	0.0626352	62635.2	1	3
2.96264	8	0	29	FullDelay	0.0626352	62635.2	1	3
2.96264	9	0	29	LastDelay	0.0626352	62635.2	1	3
2.96264	9	0	29	FullDelay	0.0626352	62635.2	1	3
2.96764	10	0	29	LastDelay	0.0676352	67635.2	1	3
2.96764	10	0	29	FullDelay	0.0676352	67635.2	1	3
2.96764	11	0	29	LastDelay	0.0676352	67635.2	1	3
2.96764	11	0	29	FullDelay	0.0676352	67635.2	1	3
3.06264	6	0	30	LastDelay	0.0626352	62635.2	1	3
3.06264	6	0	30	FullDelay	0.0626352	62635.2	1	3
3.06264	7	0	30	LastDelay	0.0626352	62635.2	1	3
3.06264	7	0	30	FullDelay	0.0626352	62635.2	1	3
3.06264	8	0	30	LastDelay	0.0626352	62635.2	1	3
3.06264	8	0	30	FullDelay	0.0626352	62635.2	1	3
3.06264	9	0	30	LastDelay	0.0626352	62635.2	1	3
3.06264	9	0	30	FullDelay	0.0626352	62635.2	1	3
3.06764	10	0	30	LastDelay	0.0676352	67635.2	1	3
3.06764	10	0	30	FullDelay	0.0676352	67635.2	1	3
3.06764	11	0	30	LastDelay	0.0676352	67635.2	1	3
3.06764	11	0	30	FullDelay	0.0676352	67635.2	1	3
3.16264	6	0	31	LastDelay	0.0626352	62635.2	1	3
3.16264	6	0	31	FullDelay	0.0626352	62635.2	1	3
3.16264	7	0	31	LastDelay	0.0626352	62635.2	1	3
3.16264	7	0	31	FullDelay	0.0626352	62635.2	1	3
